content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Shopee sangat membantu . Tapi kenapa akhir² ini jadi lemot banget yaaa.... Sudah di clear cache,sdh di mulai ulang,udah di gmn² ttp lemot banget. .",5,Positif,shopee sangat membantu  tapi kenapa akhir ini jadi lemot banget yaaa sudah di clear cachesdh di mulai ulangudah di gmn ttp lemot banget ,shopee membantu lemot banget yaaa clear cachesdh ulangudah gmn ttp lemot banget,"['shopee', 'membantu', 'lemot', 'banget', 'yaaa', 'clear', 'cachesdh', 'ulangudah', 'gmn', 'ttp', 'lemot', 'banget']",shopee bantu lot banget yaaa clear cachesdh ulangudah gmn ttp lot banget
Butuh sinyal yg sangat kuat untuk belanja disini. Jadi kalau wilayah kampung yg sinyalnya tidak cukup sangat sulit belanja disini. Tapi pelayanan sangat baik dan cepat.,5,Positif,butuh sinyal yg sangat kuat untuk belanja disini jadi kalau wilayah kampung yg sinyalnya tidak cukup sangat sulit belanja disini tapi pelayanan sangat baik dan cepat,butuh sinyal yg kuat belanja wilayah kampung yg sinyalnya sulit belanja pelayanan cepat,"['butuh', 'sinyal', 'yg', 'kuat', 'belanja', 'wilayah', 'kampung', 'yg', 'sinyalnya', 'sulit', 'belanja', 'pelayanan', 'cepat']",butuh sinyal yg kuat belanja wilayah kampung yg sinyal sulit belanja layan cepat
"sudah coba ikuti ganti nomor lama karna hilang, sudah memasukan foto ktp, kk, face verification, nomor ktp, tinggal tekan ""Kirim"" terus verifikasi slide puzzle, kemudian muncul tulisan ""terjadi kesalahan, pastikan semua kolom sudah benar"", karna contoh ada foto diri dan ktp aku coba jugak, tapi muncul tulisan foto tidak terdapat kartu identitas padahal udah jelas bgt, tulisan jelas, haruskah pinjam James Webb yg memiliki kualitas gambar tinggi di resolusi yang sama dengan hp yang ada.",1,Negatif,sudah coba ikuti ganti nomor lama karna hilang sudah memasukan foto ktp kk face verification nomor ktp tinggal tekan kirim terus verifikasi slide puzzle kemudian muncul tulisan terjadi kesalahan pastikan semua kolom sudah benar karna contoh ada foto diri dan ktp aku coba jugak tapi muncul tulisan foto tidak terdapat kartu identitas padahal udah jelas bgt tulisan jelas haruskah pinjam james webb yg memiliki kualitas gambar tinggi di resolusi yang sama dengan hp yang ada,coba ikuti ganti nomor karna hilang memasukan foto ktp kk face verification nomor ktp tinggal tekan kirim verifikasi slide puzzle muncul tulisan kesalahan pastikan kolom karna contoh foto ktp coba jugak muncul tulisan foto kartu identitas udah bgt tulisan haruskah pinjam james webb yg memiliki kualitas gambar resolusi hp,"['coba', 'ikuti', 'ganti', 'nomor', 'karna', 'hilang', 'memasukan', 'foto', 'ktp', 'kk', 'face', 'verification', 'nomor', 'ktp', 'tinggal', 'tekan', 'kirim', 'verifikasi', 'slide', 'puzzle', 'muncul', 'tulisan', 'kesalahan', 'pastikan', 'kolom', 'karna', 'contoh', 'foto', 'ktp', 'coba', 'jugak', 'muncul', 'tulisan', 'foto', 'kartu', 'identitas', 'udah', 'bgt', 'tulisan', 'haruskah', 'pinjam', 'james', 'webb', 'yg', 'memiliki', 'kualitas', 'gambar', 'resolusi', 'hp']",coba ikut ganti nomor karna hilang pasu foto ktp kk face verification nomor ktp tinggal tekan kirim verifikasi slide puzzle muncul tulis salah pasti kolom karna contoh foto ktp coba jugak muncul tulis foto kartu identitas udah bgt tulis harus pinjam james webb yg milik kualitas gambar resolusi hp
"Aplikasi banyak ngebug'nya, kadang layarnya putih doang, kadang item doang, kadang enggak bisa di klik sama sekali, mana lama banget, yang tadinya lagi asik milih barang pas mau liat malah ngebug, bukannya happy malah emosi!!",2,Negatif,aplikasi banyak ngebugnya kadang layarnya putih doang kadang item doang kadang enggak bisa di klik sama sekali mana lama banget yang tadinya lagi asik milih barang pas mau liat malah ngebug bukannya happy malah emosi,aplikasi ngebugnya kadang layarnya putih doang kadang item doang kadang klik banget asik milih barang pas liat ngebug happy emosi,"['aplikasi', 'ngebugnya', 'kadang', 'layarnya', 'putih', 'doang', 'kadang', 'item', 'doang', 'kadang', 'klik', 'banget', 'asik', 'milih', 'barang', 'pas', 'liat', 'ngebug', 'happy', 'emosi']",aplikasi ngebugnya kadang layar putih doang kadang item doang kadang klik banget asik milih barang pas liat ngebug happy emosi
"Akun saya tiba""dibatasi padahal baru daftar kemarin, dengan alasan adanya aktivitas tidak biasa. Orang gk ngapain"" cuma daftar, eh tau"" mau buka app ny gk bisa login dong padahal mau pesan barang di app ny.👎. Applikasi ny gak bagus service ny jelek kali😏.",1,Negatif,akun saya tibadibatasi padahal baru daftar kemarin dengan alasan adanya aktivitas tidak biasa orang gk ngapain cuma daftar eh tau mau buka app ny gk bisa login dong padahal mau pesan barang di app ny applikasi ny gak bagus service ny jelek kali,akun tibadibatasi daftar kemarin alasan aktivitas orang gk ngapain daftar eh tau buka app ny gk login pesan barang app ny applikasi ny gak bagus service ny jelek kali,"['akun', 'tibadibatasi', 'daftar', 'kemarin', 'alasan', 'aktivitas', 'orang', 'gk', 'ngapain', 'daftar', 'eh', 'tau', 'buka', 'app', 'ny', 'gk', 'login', 'pesan', 'barang', 'app', 'ny', 'applikasi', 'ny', 'gak', 'bagus', 'service', 'ny', 'jelek', 'kali']",akun tibadibatasi daftar kemarin alas aktivitas orang gk ngapain daftar eh tau buka app ny gk login pesan barang app ny applikasi ny gak bagus service ny jelek kali
"Bagus, bisa dapat Koin, cuman saya kadang Koin yang kita dapat tidak bisa terpakai semua Saya pernah dapat Koin sampai 300rb tp tidak bisa terpakai semua, cuman 25rb yg bisa selebihnya harus berbayar Padahal di aplikasi selesai, coinnya bisa terpakai full",4,Positif,bagus bisa dapat koin cuman saya kadang koin yang kita dapat tidak bisa terpakai semua saya pernah dapat koin sampai rb tp tidak bisa terpakai semua cuman rb yg bisa selebihnya harus berbayar padahal di aplikasi selesai coinnya bisa terpakai full,bagus koin cuman kadang koin terpakai koin rb tp terpakai cuman rb yg selebihnya berbayar aplikasi selesai coinnya terpakai full,"['bagus', 'koin', 'cuman', 'kadang', 'koin', 'terpakai', 'koin', 'rb', 'tp', 'terpakai', 'cuman', 'rb', 'yg', 'selebihnya', 'berbayar', 'aplikasi', 'selesai', 'coinnya', 'terpakai', 'full']",bagus koin cuman kadang koin pakai koin rb tp pakai cuman rb yg lebih bayar aplikasi selesai coinnya pakai full
"Pengiriman dngn SPX di informasi nya Paket di kembalikan oleh penerima karna barang tidak sesuai, padahal saya sendiri belum menerima paket apalagi membuka paket nya. Ini ga tau paket saya skrng ada dimana, emng ini lucu sekali orng di suruh nunggu lama pdhl ini sya lagi butuh brng itu. Mohon bisa lebih baik lagi kedepannya",1,Negatif,pengiriman dngn spx di informasi nya paket di kembalikan oleh penerima karna barang tidak sesuai padahal saya sendiri belum menerima paket apalagi membuka paket nya ini ga tau paket saya skrng ada dimana emng ini lucu sekali orng di suruh nunggu lama pdhl ini sya lagi butuh brng itu mohon bisa lebih baik lagi kedepannya,pengiriman dngn spx informasi nya paket kembalikan penerima karna barang sesuai menerima paket membuka paket nya ga tau paket skrng dimana emng lucu orng suruh nunggu pdhl sya butuh brng mohon kedepannya,"['pengiriman', 'dngn', 'spx', 'informasi', 'nya', 'paket', 'kembalikan', 'penerima', 'karna', 'barang', 'sesuai', 'menerima', 'paket', 'membuka', 'paket', 'nya', 'ga', 'tau', 'paket', 'skrng', 'dimana', 'emng', 'lucu', 'orng', 'suruh', 'nunggu', 'pdhl', 'sya', 'butuh', 'brng', 'mohon', 'kedepannya']",kirim dngn spx informasi nya paket kembali terima karna barang sesuai terima paket buka paket nya ga tau paket skrng mana emng lucu orng suruh nunggu pdhl sya butuh brng mohon depan
"udah lama pake shopee so far baguss tokonya juga terjamin tapi kembali lagi ke customer harus pintar-pintar pilih toko yang amanah. Oh iya, saran aja salah satu jasa pengiriman (si ungu) mending hapus aja soalnya banyak customer yang komplain sama pelayanannya mending pakai spx hemat atau j&t aja yang jadi opsi pengiriman thank :)",4,Positif,udah lama pake shopee so far baguss tokonya juga terjamin tapi kembali lagi ke customer harus pintarpintar pilih toko yang amanah oh iya saran aja salah satu jasa pengiriman si ungu mending hapus aja soalnya banyak customer yang komplain sama pelayanannya mending pakai spx hemat atau jt aja yang jadi opsi pengiriman thank ,udah pake shopee so far baguss tokonya terjamin customer pintarpintar pilih toko amanah oh iya saran aja salah jasa pengiriman si ungu mending hapus aja customer komplain pelayanannya mending pakai spx hemat jt aja opsi pengiriman thank,"['udah', 'pake', 'shopee', 'so', 'far', 'baguss', 'tokonya', 'terjamin', 'customer', 'pintarpintar', 'pilih', 'toko', 'amanah', 'oh', 'iya', 'saran', 'aja', 'salah', 'jasa', 'pengiriman', 'si', 'ungu', 'mending', 'hapus', 'aja', 'customer', 'komplain', 'pelayanannya', 'mending', 'pakai', 'spx', 'hemat', 'jt', 'aja', 'opsi', 'pengiriman', 'thank']",udah pake shopee so far baguss toko jamin customer pintarpintar pilih toko amanah oh iya saran aja salah jasa kirim si ungu mending hapus aja customer komplain layan mending pakai spx hemat jt aja opsi kirim thank
"Ini parah sekali , mulai kambuh lagi penyakitnya, aplikasinya langsung 'membeku' lagi pada saat ingin memasuki 'ShopeeFood' , dan kali ini bukan cuma shopeefood saja , mau masuk ke 'pulsa/listrik' juga 'membeku', jangan menyalahkan jaringan , ini jaringan tidak ada masalah , masih bisa lihat barang lainnya tanpa ada masalah (selain shopeefood dan pulsa/listrik), aplikasi juga sudah diupdate 'TERBARU', tolong ya ini sudah kesekian kali begini, PARAH.....!!!.",1,Negatif,ini parah sekali  mulai kambuh lagi penyakitnya aplikasinya langsung membeku lagi pada saat ingin memasuki shopeefood  dan kali ini bukan cuma shopeefood saja  mau masuk ke pulsalistrik juga membeku jangan menyalahkan jaringan  ini jaringan tidak ada masalah  masih bisa lihat barang lainnya tanpa ada masalah selain shopeefood dan pulsalistrik aplikasi juga sudah diupdate terbaru tolong ya ini sudah kesekian kali begini parah,parah kambuh penyakitnya aplikasinya langsung membeku memasuki shopeefood kali shopeefood masuk pulsalistrik membeku menyalahkan jaringan jaringan lihat barang shopeefood pulsalistrik aplikasi diupdate terbaru tolong ya kesekian kali parah,"['parah', 'kambuh', 'penyakitnya', 'aplikasinya', 'langsung', 'membeku', 'memasuki', 'shopeefood', 'kali', 'shopeefood', 'masuk', 'pulsalistrik', 'membeku', 'menyalahkan', 'jaringan', 'jaringan', 'lihat', 'barang', 'shopeefood', 'pulsalistrik', 'aplikasi', 'diupdate', 'terbaru', 'tolong', 'ya', 'kesekian', 'kali', 'parah']",parah kambuh sakit aplikasi langsung beku pasuk shopeefood kali shopeefood masuk pulsalistrik beku salah jaring jaring lihat barang shopeefood pulsalistrik aplikasi diupdate baru tolong ya sekian kali parah
"Semenjak pake spx paket d shoppe ga nyampe nyampe, banyak di kembalikan k penjual, udah gitu malah akun kita nya yang kena banned ga bisa cod karena dikira mempermainkan paket ga di terima padahal spx nya yang bermasalah. Malah buang buang waktu nunggu paket yang ngga dateng dateng. Kalo kita komplem pelayanan nya lambat kadang ngga ngrespon sama skali.",1,Negatif,semenjak pake spx paket d shoppe ga nyampe nyampe banyak di kembalikan k penjual udah gitu malah akun kita nya yang kena banned ga bisa cod karena dikira mempermainkan paket ga di terima padahal spx nya yang bermasalah malah buang buang waktu nunggu paket yang ngga dateng dateng kalo kita komplem pelayanan nya lambat kadang ngga ngrespon sama skali,semenjak pake spx paket d shoppe ga nyampe nyampe kembalikan k penjual udah gitu akun nya kena banned ga cod mempermainkan paket ga terima spx nya bermasalah buang buang nunggu paket ngga dateng dateng kalo komplem pelayanan nya lambat kadang ngga ngrespon skali,"['semenjak', 'pake', 'spx', 'paket', 'd', 'shoppe', 'ga', 'nyampe', 'nyampe', 'kembalikan', 'k', 'penjual', 'udah', 'gitu', 'akun', 'nya', 'kena', 'banned', 'ga', 'cod', 'mempermainkan', 'paket', 'ga', 'terima', 'spx', 'nya', 'bermasalah', 'buang', 'buang', 'nunggu', 'paket', 'ngga', 'dateng', 'dateng', 'kalo', 'komplem', 'pelayanan', 'nya', 'lambat', 'kadang', 'ngga', 'ngrespon', 'skali']",semenjak pake spx paket d shoppe ga nyampe nyampe kembali k jual udah gitu akun nya kena banned ga cod main paket ga terima spx nya masalah buang buang nunggu paket ngga dateng dateng kalo komplem layan nya lambat kadang ngga ngrespon skali
"Kecewa dengan online shop ini, uang saya ilang dan barang pun ngga datang (400rb), masa iya pihak shopee ngga bisa investigasi hanya karena masa garansi sudah lewat, online shop yg ngga berpihak pada pembeli, hanya seller yg diistimewakan, akun saya sudah platinum pun macam tak ada gunanya. Terimakasih atas ketidak profesionalan anda dalam mengelola online shop anda",1,Negatif,kecewa dengan online shop ini uang saya ilang dan barang pun ngga datang rb masa iya pihak shopee ngga bisa investigasi hanya karena masa garansi sudah lewat online shop yg ngga berpihak pada pembeli hanya seller yg diistimewakan akun saya sudah platinum pun macam tak ada gunanya terimakasih atas ketidak profesionalan anda dalam mengelola online shop anda,kecewa online shop uang ilang barang ngga rb iya shopee ngga investigasi garansi online shop yg ngga berpihak pembeli seller yg diistimewakan akun platinum gunanya terimakasih ketidak profesionalan mengelola online shop,"['kecewa', 'online', 'shop', 'uang', 'ilang', 'barang', 'ngga', 'rb', 'iya', 'shopee', 'ngga', 'investigasi', 'garansi', 'online', 'shop', 'yg', 'ngga', 'berpihak', 'pembeli', 'seller', 'yg', 'diistimewakan', 'akun', 'platinum', 'gunanya', 'terimakasih', 'ketidak', 'profesionalan', 'mengelola', 'online', 'shop']",kecewa online shop uang ilang barang ngga rb iya shopee ngga investigasi garansi online shop yg ngga pihak beli seller yg istimewa akun platinum guna terimakasih tidak profesional kelola online shop
"Ini shopee emang lagi error atau gimana sihh? Makin diperbarui malah makin berat banget aplikasi nya sekarang, buka sv sering black screen selain itu liat produk juga gak bisa sampai review pas mau di co malah gak bisa sering nge freze gitu, kayak makin berat aplikasinya",1,Negatif,ini shopee emang lagi error atau gimana sihh makin diperbarui malah makin berat banget aplikasi nya sekarang buka sv sering black screen selain itu liat produk juga gak bisa sampai review pas mau di co malah gak bisa sering nge freze gitu kayak makin berat aplikasinya,shopee emang error gimana sihh diperbarui berat banget aplikasi nya buka sv black screen liat produk gak review pas co gak nge freze gitu kayak berat aplikasinya,"['shopee', 'emang', 'error', 'gimana', 'sihh', 'diperbarui', 'berat', 'banget', 'aplikasi', 'nya', 'buka', 'sv', 'black', 'screen', 'liat', 'produk', 'gak', 'review', 'pas', 'co', 'gak', 'nge', 'freze', 'gitu', 'kayak', 'berat', 'aplikasinya']",shopee emang error gimana sihh baru berat banget aplikasi nya buka sv black screen liat produk gak review pas co gak nge freze gitu kayak berat aplikasi
"Aplikasi yang sangat mengecewakan sangat lemot banget padahal sinyal stabil,bisanya cuma bisa pembaharuan terus tetapi tidak ada peningkatan.aplikasi yg BURUK.kalau gk bisa meningkatkan pelayanan jangan update terus.PERCUMA. BELAJAR LAGI KALAU MAU BIKIN APLIKASI BOS....APLIKASI BURIIIIIKKKKKKKKK.LEMOOOOOOOTTTTTTTT PAYYYYAAAAAAHHHHHH",1,Negatif,aplikasi yang sangat mengecewakan sangat lemot banget padahal sinyal stabilbisanya cuma bisa pembaharuan terus tetapi tidak ada peningkatanaplikasi yg burukkalau gk bisa meningkatkan pelayanan jangan update teruspercuma belajar lagi kalau mau bikin aplikasi bosaplikasi buriiiiikkkkkkkkklemoooooootttttttt payyyyaaaaaahhhhhh,aplikasi mengecewakan lemot banget sinyal stabilbisanya pembaharuan peningkatanaplikasi yg burukkalau gk meningkatkan pelayanan update teruspercuma belajar bikin aplikasi bosaplikasi buriiiiikkkkkkkkklemoooooootttttttt payyyyaaaaaahhhhhh,"['aplikasi', 'mengecewakan', 'lemot', 'banget', 'sinyal', 'stabilbisanya', 'pembaharuan', 'peningkatanaplikasi', 'yg', 'burukkalau', 'gk', 'meningkatkan', 'pelayanan', 'update', 'teruspercuma', 'belajar', 'bikin', 'aplikasi', 'bosaplikasi', 'buriiiiikkkkkkkkklemoooooootttttttt', 'payyyyaaaaaahhhhhh']",aplikasi kecewa lot banget sinyal stabilbisanya baharu peningkatanaplikasi yg burukkalau gk tingkat layan update teruspercuma ajar bikin aplikasi bosaplikasi buriiiiikkkkkkkkklemoooooootttttttt payyyyaaaaaahhhhhh
"Yaampuuuun shoopeee shoopeee, kok makin di update makin kek gini. Lola bgt padahal sinyal full. gambarnya gak muncul, apk nya makin berat.",1,Negatif,yaampuuuun shoopeee shoopeee kok makin di update makin kek gini lola bgt padahal sinyal full gambarnya gak muncul apk nya makin berat,yaampuuuun shoopeee shoopeee update kek gini lola bgt sinyal full gambarnya gak muncul apk nya berat,"['yaampuuuun', 'shoopeee', 'shoopeee', 'update', 'kek', 'gini', 'lola', 'bgt', 'sinyal', 'full', 'gambarnya', 'gak', 'muncul', 'apk', 'nya', 'berat']",yaampuuuun shoopeee shoopeee update kek gin lola bgt sinyal full gambar gak muncul apk nya berat
"Inisiatif lah bro buatin settingan hemat data lah, buat fitur foto video dan live store bisa di kecilin resolusi HD nya, cuma liat² store aja sudah abis paketan beberapa ratus MB gara² live store muncul otomatis.",1,Negatif,inisiatif lah bro buatin settingan hemat data lah buat fitur foto video dan live store bisa di kecilin resolusi hd nya cuma liat store aja sudah abis paketan beberapa ratus mb gara live store muncul otomatis,inisiatif bro buatin settingan hemat data fitur foto video live store kecilin resolusi hd nya liat store aja abis paketan ratus mb gara live store muncul otomatis,"['inisiatif', 'bro', 'buatin', 'settingan', 'hemat', 'data', 'fitur', 'foto', 'video', 'live', 'store', 'kecilin', 'resolusi', 'hd', 'nya', 'liat', 'store', 'aja', 'abis', 'paketan', 'ratus', 'mb', 'gara', 'live', 'store', 'muncul', 'otomatis']",inisiatif bro buatin settingan hemat data fitur foto video live store kecilin resolusi hd nya liat store aja abis paket ratus mb gara live store muncul otomatis
